id.x,filename,ident,name.x,type.x,frequency_khz,latitude_deg.x,longitude_deg.x,elevation_ft.x,iso_country.x,magnetic_variation_deg,usage_type,power,associated_airport,power_category,id.y,type.y,name.y,latitude_deg.y,longitude_deg.y,elevation_ft.y,continent,iso_country.y,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,x16,x17,x18,airport_type,airport_size,latitude,longitude,distance_from_dc,is_critical_navaid
85127,Hudson_Bay_NDB_CA,7D,Hudson Bay,ndb,337,52.84780121,-102.1869965,NA,CA,8.448,LO,LOW,CYHB,High,1756,small_airport,Hudson Bay Airport,52.81669998,-102.310997,1175,NA,CA,CA-SK,Hudson Bay,no,CYHB,YHB,NA,NA,NA,NA,small_airport,Small,52.84780121,-102.1869965,28.755307615387558,FALSE
85128,Collins_Bay_NDB_CA,7F,Collins Bay,ndb,400,58.22829819,-103.6829987,1340,CA,10.302,LO,MEDIUM,CYKC,High,1785,small_airport,Collins Bay Airport,58.23609924,-103.6780014,1341,NA,CA,CA-SK,Collins Bay,no,CYKC,YKC,NA,NA,NA,NA,small_airport,Small,58.22829819,-103.6829987,32.91381793711818,FALSE
85129,Marystown_NDB_CA,7H,Marystown,ndb,234,47.13830185,-55.32500076,96,CA,-20.262,LO,MEDIUM,CCC2,High,747,small_airport,Winterland Airport,47.13706,-55.329176,156,NA,CA,CA-NL,Winterland,no,CCC2,NA,CCC2,NA,NA,NA,small_airport,Small,47.13830185,-55.32500076,23.219767575774437,FALSE
85130,Forestburg_NDB_CA,7J,Forestburg,ndb,261,52.57640076,-112.0859985,2352,CA,15.451,LO,LOW,CEF6,High,849,closed,S.I.R.Bernard Forestburg Airpark,52.573786,-112.083664,2334,NA,CA,CA-AB,Forestburg,no,NA,NA,NA,NA,NA,NA,closed,Other,52.57640076,-112.0859985,37.620291799504784,FALSE
85131,La_Sarre_NDB_CA,7L,La Sarre,ndb,405,48.91059875,-79.17890167,1048,CA,-12.521,LO,LOW,CSR8,High,1556,small_airport,La Sarre Airport,48.91719818,-79.1785965,1048,NA,CA,CA-QC,La Sarre,no,CSR8,SSQ,CSR8,NA,NA,NA,small_airport,Small,48.91059875,-79.17890167,10.230159221917528,FALSE
85132,Iroquois_Falls_NDB_CA,7P,Iroquois Falls,ndb,382,48.70840073,-80.73590088,NA,CA,-11.281,LO,LOW,CNE4,High,1300,small_airport,Iroquois Falls Airport,48.74169922,-80.79329681,1008,NA,CA,CA-ON,Iroquois Falls,no,CNE4,NA,CNE4,NA,NA,NA,small_airport,Small,48.70840073,-80.73590088,10.475979346103793,FALSE
85133,Jasper-Hinton_NDB_CA,7V,Jasper-Hinton,ndb,233,53.32109833,-117.7549973,4026,CA,18.307,LO,LOW,CEC4,High,836,small_airport,Jasper-Hinton Airport,53.319199,-117.752998,4006,NA,CA,CA-AB,Hinton,no,CEC4,YJP,CEC4,NA,NA,NA,small_airport,Small,53.32109833,-117.7549973,43.19402635550249,FALSE
85134,Carlyle_NDB_CA,8A,Carlyle,ndb,310,49.64559937,-102.2809982,2074,CA,8.406,LO,MEDIUM,CJQ3,High,1108,small_airport,Carlyle Airport,49.64440155,-102.2870026,2074,NA,CA,CA-SK,Carlyle,no,CJQ3,NA,CJQ3,NA,NA,NA,small_airport,Small,49.64559937,-102.2809982,27.433149927794645,FALSE
85135,Fairview_NDB-DME_CA,8C,Fairview,ndb-dme,295,56.07559967,-118.4410019,2190,CA,19.542,LO,MEDIUM,CEB5,High,834,small_airport,Fairview Airport,56.08140183,-118.4349976,2166,NA,CA,CA-AB,Fairview,no,CEB5,ZFW,CEB5,NA,NA,NA,small_airport,Small,56.07559967,-118.4410019,44.82246759577656,FALSE
85136,Debert_NDB_CA,8F,Debert,ndb,239,45.42200089,-63.45959854,142,CA,-19.124,LO,LOW,CCQ3,High,773,small_airport,Debert Airport,45.41859818,-63.46060181,142,NA,CA,CA-NS,Debert,no,CCQ3,NA,CCQ3,NA,NA,NA,small_airport,Small,45.42200089,-63.45959854,15.05940721184147,FALSE
85137,Stettler_NDB-DME_CA,8G,Stettler,ndb-dme,286,52.30830002,-112.7539978,2700,CA,16.01,LO,LOW,CEJ3,High,862,small_airport,Stettler Airport,52.31000137,-112.7539978,2686,NA,CA,CA-AB,Stettler,no,CEJ3,NA,CEJ3,NA,NA,NA,small_airport,Small,52.30830002,-112.7539978,38.14840176207659,FALSE
85138,St_Paul_NDB_CA,8H,St Paul,ndb,375,53.9919014,-111.3909988,2147,CA,15.474,LO,MEDIUM,CEW3,High,910,small_airport,St. Paul Airport,53.99330139,-111.3799973,2147,NA,CA,CA-AB,St. Paul,no,CEW3,ZSP,CEW3,NA,NA,NA,small_airport,Small,53.9919014,-111.3909988,37.52002559550464,FALSE
85139,Provost_NDB_CA,8J,Provost,ndb,208,52.33280182,-110.2730026,2216,CA,14.4,LO,LOW,CEH6,High,859,small_airport,Provost Airport,52.33810043,-110.2789993,2197,NA,CA,CA-AB,Provost,no,CEH6,NA,CEH6,NA,NA,NA,small_airport,Small,52.33280182,-110.2730026,35.845296766339004,FALSE
85140,Provost_DME_CA,8J,Provost,dme,109000,52.33359909,-110.2730026,2216,CA,14.401,LO,LOW,CEH6,High,859,small_airport,Provost Airport,52.33810043,-110.2789993,2197,NA,CA,CA-AB,Provost,no,CEH6,NA,CEH6,NA,NA,NA,small_airport,Small,52.33359909,-110.2730026,35.84559538578875,FALSE
85141,Valleyview_NDB_CA,8K,Valleyview,ndb,229,55.03440094,-117.2890015,2450,CA,19.016,LO,LOW,CEL5,High,871,small_airport,Valleyview Airport,55.032941,-117.294545,2435,NA,CA,CA-AB,Valleyview,no,CEL5,NA,CEL5,NA,NA,NA,small_airport,Small,55.03440094,-117.2890015,43.362636973844644,FALSE
85142,Elk_Point_NDB-DME_CA,8M,Elk Point,ndb-dme,414,53.89030075,-110.7679977,1999,CA,15.234,LO,LOW,CEJ6,High,865,small_airport,Elk Point Airport,53.89310074,-110.7720032,1981,NA,CA,CA-AB,Elk Point,no,CEJ6,NA,CEJ6,NA,NA,NA,small_airport,Small,53.89030075,-110.7679977,36.90908099819874,FALSE
85143,Edson_NDB-DME_CA,8N,Edson,ndb-dme,393,53.5807991,-116.4550018,3066,CA,18.074,LO,LOW,CYET,High,1724,medium_airport,Edson Airport,53.57889938,-116.4649963,3043,NA,CA,CA-AB,Edson,no,CYET,YET,NA,NA,NA,NA,medium_airport,Other,53.5807991,-116.4550018,42.06068544451795,FALSE
85144,Hanna_NDB_CA,9A,Hanna,ndb,221,51.62779999,-111.901001,2738,CA,15.227,LO,LOW,CEL4,High,870,small_airport,Hanna Airport,51.632158,-111.904651,2738,NA,CA,CA-AB,Hanna,no,CEL4,NA,CEL4,NA,NA,NA,small_airport,Small,51.62779999,-111.901001,37.11225138204079,FALSE
85145,Sundre_NDB_CA,9G,Sundre,ndb,405,51.77999878,-114.6829987,3656,CA,16.449,LO,MEDIUM,CFN7,High,972,small_airport,Sundre Airport,51.77420044,-114.677002,3656,NA,CA,CA-AB,Sundre,no,CFN7,NA,CFN7,NA,NA,NA,small_airport,Small,51.77999878,-114.6829987,39.78614954680223,FALSE
85146,La_Grande_3_NDB_CA,9H,La Grande 3,ndb,235,53.57379913,-76.20079803,774,CA,-17.585,LO,MEDIUM,CYAD,High,1653,small_airport,La Grande-3 Airport,53.57170105,-76.1964035,775,NA,CA,CA-QC,La Grande-3,no,CYAD,YAR,YAD,NA,NA,NA,small_airport,Small,53.57379913,-76.20079803,14.690411721403674,FALSE
85147,Amos_NDB_CA,9Q,Amos,ndb,291,48.55759811,-78.24310303,1068,CA,-13.262,LO,LOW,CYEY,High,1727,medium_airport,Amos/Magny Airport,48.563903,-78.249702,1068,NA,CA,CA-QC,Amos,no,CYEY,YEY,NA,NA,NA,NA,medium_airport,Other,48.55759811,-78.24310303,9.725487619192814,FALSE
85148,Powell_River_Bc_DME_CA,9S,Powell River Bc,dme,109300,49.83560181,-124.4990005,425,CA,18.516,BOTH,LOW,CYPW,High,1859,medium_airport,Powell River Airport,49.83420181,-124.5,425,NA,CA,CA-BC,Powell River,yes,CYPW,YPW,NA,NA,NA,NA,medium_airport,Other,49.83560181,-124.4990005,48.70401369489901,FALSE
85149,Brooks_NDB-DME_CA,9X,Brooks,ndb-dme,227,50.63219833,-111.9219971,2499,CA,15.068,LO,LOW,CYBP,High,1629,small_airport,Brooks Regional Airport,50.633598,-111.926003,2490,NA,CA,CA-AB,Brooks,no,CYBP,NA,CYBP,NA,NA,NA,small_airport,Small,50.63219833,-111.9219971,36.80279317544975,FALSE
85150,Pincher_Creek_NDB_CA,9Y,Pincher Creek,ndb,311,49.52330017,-113.9990005,NA,CA,15.458,BOTH,LOW,CZPC,High,2034,medium_airport,Pincher Creek Airport,49.52059937,-113.9970016,3903,NA,CA,CA-AB,Pincher Creek,no,CZPC,WPC,NA,NA,NA,NA,medium_airport,Other,49.52330017,-113.9990005,38.456448824502424,FALSE
85151,Westlock_NDB-DME_CA,9Z,Westlock,ndb-dme,236,54.14310074,-113.7480011,2230,CA,17.069,LO,LOW,CES4,High,896,small_airport,Westlock Airport,54.14220047,-113.7409973,2214,NA,CA,CA-AB,Westlock,no,CES4,NA,CES4,NA,NA,NA,small_airport,Small,54.14310074,-113.7480011,39.74717116139906,FALSE
85152,Baku_Bina_NDB_AZ,A,Baku/Bina,ndb,113,40.44499969,50.06330109,19,AZ,5.26,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.44499969,50.06330109,127.10950375563978,FALSE
85154,Ministro_Pistarini_NDB_AR,A,Ministro Pistarini,ndb,237,-34.84159851,-58.5223999,66,AR,-6.499,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.84159851,-58.5223999,76.03730660420237,FALSE
85155,Reconquista_NDB_AR,A,Reconquista,ndb,242,-29.21100044,-59.70759964,NA,AR,-8.35,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.21100044,-59.70759964,70.28793553769462,FALSE
85156,Tartagal_NDB_AR,A,Tartagal,ndb,415,-22.6359005,-63.79570007,1473,AR,-7.328,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.6359005,-63.79570007,62.95143044236035,FALSE
85157,Habana_NDB_CU,A,Habana,ndb,339,22.97380066,-82.43219757,233,CU,-3.315,TERMINAL,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.97380066,-82.43219757,16.82208222535963,FALSE
85158,Almaza_NDB_EG,A,Almaza,ndb,490,30.0739994,31.3593998,NA,EG,3.203,TERMINAL,MEDIUM,HEAZ,High,3179,medium_airport,Almaza Air Force Base,30.091702,31.359739,246,AF,EG,EG-C,Cairo,no,HEAZ,NA,NA,NA,NA,NA,medium_airport,Other,30.0739994,31.3593998,108.75561246745532,FALSE
85159,Budapest_NDB_HU,A,Budapest,ndb,343,47.45500183,19.21050072,NA,HU,3.234,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.45500183,19.21050072,96.62622346693058,FALSE
85160,Opera_NDB_HU,A,Opera,ndb,422,47.1067009,20.22669983,322,HU,3.342,TERMINAL,LOW,LHSN,High,4306,medium_airport,Szolnok Air Base,47.122897,20.2355,322,EU,HU,HU-JN,Szolnok,no,LHSN,NA,NA,NA,NA,NA,medium_airport,Other,47.1067009,20.22669983,97.60860447163189,FALSE
85161,Almaty_NDB_KZ,A,Almaty,ndb,763,43.36859894,77.07389832,NA,KZ,4.452,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.36859894,77.07389832,154.17536197242916,FALSE
85162,Baneasa_East_NDB_RO,A,Baneasa East,ndb,434,44.51029968,26.13689995,NA,RO,4.204,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.51029968,26.13689995,103.32583279193368,FALSE
85163,Sheremetyevo_NDB_RU,A,Sheremetyevo,ndb,338,55.97999954,37.46170044,NA,RU,9.43,TERMINAL,LOW,UUEE,High,26396,large_airport,Sheremetyevo International Airport,55.972599,37.4146,622,EU,RU,RU-MOS,Moscow,yes,UUEE,SVO,NA,NA,NA,NA,large_airport,Other,55.97999954,37.46170044,115.76445908331189,FALSE
85164,Kharkiv_NDB_UA,A,Kharkiv,ndb,678,49.92430115,36.31969833,NA,UA,7.162,BOTH,HIGH,UKHH,High,6476,medium_airport,Kharkiv International Airport,49.924801,36.290001,508,EU,UA,UA-63,Kharkiv,yes,UKHH,HRK,NA,NA,NA,NA,medium_airport,Other,49.92430115,36.31969833,113.8907147343377,FALSE
85165,Zaporizhzhia_NDB_UA,A,Zaporizhzhia,ndb,608,47.84700012,35.30279922,NA,UA,6.296,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.84700012,35.30279922,112.69484481122294,FALSE
85166,Taltheilei_Narrows_NDB_CA,A1,Taltheilei Narrows,ndb,264,62.59469986,-111.5189972,570,CA,19.032,LO,MEDIUM,CFA7,High,925,small_airport,Taltheilei Narrows Airport,62.59809875,-111.5429993,570,NA,CA,CA-NT,Taltheilei Narrows,no,CFA7,GSL,CFA7,NA,NA,NA,small_airport,Small,62.59469986,-111.5189972,41.83434805190285,FALSE
85167,Chinchaga_NDB_CA,A5,Chinchaga,ndb,317,57.54499817,-119.1110001,2280,CA,20.491,LO,LOW,CED2,High,838,closed,Chinchaga Airport,57.5428009,-119.1309967,2280,NA,CA,CA-AB,Chinchaga,no,NA,NA,NA,NA,NA,NA,closed,Other,57.54499817,-119.1110001,46.017359983493996,FALSE
85168,Liverpool_NDB_CA,A9,Liverpool,ndb,330,44.22700119,-64.85849762,314,CA,-18.25,LO,LOW,CYAU,High,1661,small_airport,Liverpool South Shore Regional Airport,44.230301,-64.856102,321,NA,CA,CA-NS,Greenfield,no,CYAU,NA,NA,NA,NA,NA,small_airport,Small,44.22700119,-64.85849762,13.289611327285508,FALSE
85169,Auckland_VOR-DME_NZ,AA,Auckland,vor-dme,114800,-37.00460052,174.8139954,13,NZ,19.282,BOTH,HIGH,NZAA,High,5023,large_airport,Auckland International Airport,-37.01199,174.786331,23,OC,NZ,NZ-AUK,Auckland,yes,NZAA,AKL,NA,NA,NA,NA,large_airport,Other,-37.00460052,174.8139954,263.0427246132651,FALSE
85170,Anaa_NDB_PF,AA,Anaa,ndb,333,-17.35560036,-145.4819946,NA,PF,12.445,TERMINAL,MEDIUM,NTGA,High,4983,medium_airport,Anaa Airport,-17.3526,-145.509995,10,OC,PF,PF-U-A,Anaa,yes,NTGA,AAA,NA,NA,NA,NA,medium_airport,Other,-17.35560036,-145.4819946,88.60154445128012,FALSE
85171,Accra_NDB_GH,AA,Accra,ndb,409,5.676169872,-0.138033003,NA,GH,-4.416,TERMINAL,MEDIUM,DGAA,High,2090,large_airport,Kotoka International Airport,5.6051898,-0.166786,205,AF,GH,GH-AA,Accra,yes,DGAA,ACC,NA,NA,NA,NA,large_airport,Other,5.676169872,-0.138033003,83.77193509040089,FALSE
85172,Aasiaat_NDB_GL,AA,Aasiaat,ndb,336,68.72319794,-52.78480148,NA,GL,-36.533,LO,LOW,BGAA,High,31697,medium_airport,Aasiaat Airport,68.721802,-52.784698,74,NA,GL,GL-QK,Aasiaat,yes,BGAA,JEG,NA,NA,NA,NA,medium_airport,Other,68.72319794,-52.78480148,38.43381344313716,FALSE
85173,Atambua_NDB_ID,AA,Atambua,ndb,300,-9.074440002,124.9049988,1434,ID,2.218,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.074440002,124.9049988,207.56388960566085,FALSE
85174,Aliabad_NDB_IR,AA,Aliabad,ndb,397,35.63370132,51.4178009,3603,IR,4.015,BOTH,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63370132,51.4178009,128.4964045291401,FALSE
85175,Abemama_NDB_KI,AA,Abemama,ndb,396,0.5,173.8500061,108,KI,9.26,BOTH,LOW,NGTB,High,30619,small_airport,Abemama Airport,0.490759,173.830287,8,OC,KI,KI-G,Abemama,no,NGTB,AEA,NA,NA,NA,NA,small_airport,Small,0.5,173.8500061,253.80967803507852,FALSE
85176,Aioun_El_Atrouss_NDB_MR,AA,Aioun El Atrouss,ndb,310,16.69210052,-9.600379944,NA,MR,-5.157,BOTH,LOW,GQNA,High,3130,small_airport,Aioun el Atrouss Airport,16.7112999,-9.637880325,951,AF,MR,MR-02,Aioun El Atrouss,no,GQNA,AEO,NA,NA,NA,NA,small_airport,Small,16.69210052,-9.600379944,71.0013723963811,FALSE
85177,Madrid_NDB_ES,AA,Madrid,ndb,355,40.44820023,-3.538810015,NA,ES,-2.13,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.44820023,-3.538810015,73.51424292714997,FALSE
85178,Kenie_NDB_US,AA,Kenie,ndb,365,47.00930023,-96.81520081,887,US,4.089,TERMINAL,MEDIUM,KFAR,High,3523,medium_airport,Hector International Airport,46.92070007,-96.81580353,902,NA,US,US-ND,Fargo,yes,KFAR,FAR,FAR,NA,NA,NA,medium_airport,Other,47.00930023,-96.81520081,21.373469794766883,FALSE
85179,Cedar_NDB_US,AA,Cedar,ndb,341,33.53300095,-82.61440277,517,US,-5.217,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.53300095,-82.61440277,7.745356839964091,FALSE
85180,Abraham_NDB_US,AAA,Abraham,ndb,329,40.16009903,-89.33779907,593,US,-1.206,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.16009903,-89.33779907,12.364540990659611,FALSE
85181,Ahmedabad_VOR-DME_IN,AAE,Ahmedabad,vor-dme,113100,23.07220078,72.625,184,IN,-0.099,BOTH,HIGH,VAAH,High,26431,medium_airport,Sardar Vallabh Bhai Patel International Airport,23.0772,72.634697,189,AS,IN,IN-GJ,Ahmedabad,yes,VAAH,AMD,NA,NA,NA,NA,medium_airport,Other,23.07220078,72.625,150.49728074589055,FALSE
85182,Apalachicola_NDB_US,AAF,Apalachicola,ndb,349,29.72330093,-85.02809906,19,US,-2.557,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.72330093,-85.02809906,12.173876315475354,FALSE
85183,Aalborg_TACAN_DK,AAL,Aalborg,tacan,116700,57.10390091,9.992810249,57,DK,0.598,BOTH,HIGH,EKYT,High,2562,medium_airport,Aalborg Airport,57.092759,9.849243,10,EU,DK,DK-81,Aalborg,yes,EKYT,AAL,NA,NA,NA,NA,medium_airport,Other,57.10390091,9.992810249,88.91169996143866,FALSE
85184,Aalborg_VOR-DME_DK,AAL,Aalborg,vor-dme,116700,57.10369873,9.99557972,57,DK,0.589,RNAV,HIGH,EKYT,High,2562,medium_airport,Aalborg Airport,57.092759,9.849243,10,EU,DK,DK-81,Aalborg,yes,EKYT,AAL,NA,NA,NA,NA,medium_airport,Other,57.10369873,9.99557972,88.914369436234,FALSE
85185,Araraquara_NDB_BR,AAQ,Araraquara,ndb,205,-21.81299973,-48.13949966,2514,BR,-19.255,BOTH,MEDIUM,SBAQ,High,5861,medium_airport,Araraquara Airport,-21.812,-48.132999,2334,SA,BR,BR-SP,Araraquara,yes,SBAQ,AQA,SP0012,NA,NA,NA,medium_airport,Other,-21.81299973,-48.13949966,67.24583557114393,FALSE
85186,Arar_VORTAC_SA,AAR,Arar,vortac,113300,30.90800095,41.14220047,1811,SA,3.355,BOTH,HIGH,OERR,High,5114,medium_airport,Arar Domestic Airport,30.90660095,41.13819885,1813,AS,SA,SA-08,Arar,yes,OERR,RAE,NA,NA,NA,NA,medium_airport,Other,30.90800095,41.14220047,118.44951233897031,FALSE
85187,Amritsar_VOR-DME_IN,AAR,Amritsar,vor-dme,115500,31.70689964,74.80079651,752,IN,1.28,BOTH,HIGH,VIAR,High,26540,medium_airport,Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,756,AS,IN,IN-PB,Amritsar,yes,VIAR,ATQ,NA,NA,NA,NA,medium_airport,Other,31.70689964,74.80079651,152.00832347847629,FALSE
85188,Agartala_VOR-DME_IN,AAT,Agartala,vor-dme,116100,23.88960075,91.23970032,47,IN,-0.302,BOTH,HIGH,VEAT,High,26489,medium_airport,Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,46,AS,IN,IN-TR,Agartala,yes,VEAT,IXA,NA,NA,NA,NA,medium_airport,Other,23.88960075,91.23970032,168.94538319377247,FALSE
85189,Aurangabad_VOR-DME_IN,AAU,Aurangabad,vor-dme,116300,19.86470032,75.39409637,1908,IN,-0.464,BOTH,HIGH,VAAU,High,26433,medium_airport,Aurangabad Airport,19.86269951,75.39810181,1911,AS,IN,IN-MM,Aurangabad,yes,VAAU,IXU,NA,NA,NA,NA,medium_airport,Other,19.86470032,75.39409637,153.6158372317573,FALSE
85190,Ashland_NDB_US,AAU,Ashland,ndb,329,40.9632988,-82.25340271,1256,US,-7.232,TERMINAL,LOW,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9632988,-82.25340271,5.607088620558691,FALSE
85191,Addis_Abeba_NDB_ET,AB,Addis Abeba,ndb,333,8.997369766,38.82020187,NA,ET,1.393,BOTH,MEDIUM,HAAB,High,3157,large_airport,Addis Ababa Bole International Airport,8.97789,38.799301,7630,AF,ET,ET-AA,Addis Ababa,yes,HAAB,ADD,NA,NA,NA,NA,large_airport,Other,8.997369766,38.82020187,119.6556141530445,FALSE
85192,Akraberg_NDB_FO,AB,Akraberg,ndb,381,61.39530182,-6.681109905,NA,FO,-7.299,BOTH,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.39530182,-6.681109905,73.86238503702943,FALSE
85193,Atbasar_NDB_KZ,AB,Atbasar,ndb,420,51.88330078,68.40000153,NA,KZ,10.155,BOTH,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.88330078,68.40000153,146.01462775386457,FALSE
85194,Podkamennaya_Tunguska_NDB_RU,AB,Podkamennaya Tunguska,ndb,342,61.59170151,89.9417038,NA,RU,9.088,TERMINAL,HIGH,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.59170151,89.9417038,168.51243495883196,FALSE
85195,Abakan_NDB_RU,AB,Abakan,ndb,360,53.69829941,91.34999847,NA,RU,4.193,TERMINAL,HIGH,UNAA,High,6503,medium_airport,Abakan International Airport,53.740002,91.385002,831,EU,RU,RU-KK,Abakan,yes,UNAA,ABA,NA,NA,NA,NA,medium_airport,Other,53.69829941,91.34999847,169.03527501117213,FALSE
85196,Abqaiq_NDB_SA,AB,Abqaiq,ndb,290,25.89999962,49.58330154,229,SA,2.157,BOTH,LOW,OEBQ,High,5086,small_airport,Abqaiq Airport,25.911301,49.591202,229,AS,SA,SA-04,Buqayq,no,OEBQ,NA,NA,NA,NA,NA,small_airport,Small,25.89999962,49.58330154,127.28653777896425,FALSE
85197,Alexander_Bay_NDB_ZA,AB,Alexander Bay,ndb,318,-28.6189003,16.47999954,NA,ZA,-19.212,BOTH,MEDIUM,FAAB,High,2767,medium_airport,Alexander Bay Airport,-28.575001,16.5333,98,AF,ZA,ZA-NC,Alexander Bay,no,FAAB,ALJ,NA,NA,NA,NA,medium_airport,Other,-28.6189003,16.47999954,115.3481023740751,FALSE
85198,Putny_NDB_US,AB,Putny,ndb,227,31.45610046,-84.27619934,NA,US,-3.456,TERMINAL,LOW,KABY,High,3359,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,197,NA,US,US-GA,Albany,yes,KABY,ABY,ABY,NA,NA,NA,medium_airport,Other,31.45610046,-84.27619934,10.388760238311054,FALSE
85199,Tomhi_NDB_US,AB,Tomhi,ndb,353,32.2989006,-99.67420197,1950,US,6.183,TERMINAL,LOW,KABI,High,3357,medium_airport,Abilene Regional Airport,32.41130066,-99.68190002,1791,NA,US,US-TX,Abilene,yes,KABI,ABI,ABI,NA,NA,NA,medium_airport,Other,32.2989006,-99.67420197,23.58213436992093,FALSE
85200,Reney_NDB_US,AB,Reney,ndb,203,45.38600159,-98.32839966,NA,US,5.298,TERMINAL,LOW,KABR,High,3358,medium_airport,Aberdeen Regional Airport,45.44910049,-98.42179871,1302,NA,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,NA,NA,NA,medium_airport,Other,45.38600159,-98.32839966,22.255399969768384,FALSE
85201,Leehi_NDB_US,AB,Leehi,ndb,400,40.58580017,-75.54959869,NA,US,-12.112,TERMINAL,LOW,KABE,High,3356,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393,NA,US,US-PA,Allentown,yes,KABE,ABE,ABE,NA,NA,NA,medium_airport,Other,40.58580017,-75.54959869,2.2427134719914066,FALSE
85202,Aruba_VOR-DME_AW,ABA,Aruba,vor-dme,112500,12.50979996,-69.94069672,59,AW,-9.37,BOTH,HIGH,TNCA,High,6402,large_airport,Queen Beatrix International Airport,12.5014,-70.015198,60,NA,AW,AW-U-A,Oranjestad,yes,TNCA,AUA,NA,NA,NA,NA,large_airport,Other,12.50979996,-69.94069672,27.334572062918323,FALSE
85203,Albany_NDB-DME_AU,ABA,Albany,ndb-dme,240,-34.95220184,117.810997,243,AU,-2.034,BOTH,MEDIUM,YABA,High,26888,medium_airport,Albany Airport,-34.94329834,117.8089981,233,OC,AU,AU-WA,Albany,yes,YABA,ALH,NA,NA,NA,NA,medium_airport,Other,-34.95220184,117.810997,208.37685621365247,FALSE
85204,Nabb_VORTAC_US,ABB,Nabb,vortac,112400,38.58879852,-85.63600159,710,US,-4.045,LO,MEDIUM,NA,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.58879852,-85.63600159,8.604994343845137,FALSE
85205,Abbeville_VOR-DME_FR,ABB,Abbeville,vor-dme,108450,50.13510132,1.854689956,223,FR,-1.232,BOTH,HIGH,LFOI,High,4174,medium_airport,Abbeville,50.143501,1.831891,220,EU,FR,FR-HDF,Abbeville,no,LFOI,NA,NA,NA,NA,NA,medium_airport,Other,50.13510132,1.854689956,79.68656557938294,FALSE
85206,Abuja_VOR-DME_NG,ABC,Abuja,vor-dme,116300,9.037799835,7.285099983,1240,NG,-2.022,BOTH,MEDIUM,DNAA,High,2104,large_airport,Nnamdi Azikiwe International Airport,9.006790161,7.263169765,1123,AF,NG,NG-FC,Abuja,yes,DNAA,ABV,NA,NA,NA,NA,large_airport,Other,9.037799835,7.285099983,89.45602689226676,FALSE
